"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 09, 2018","3,413.90","3,406.11","3,417.23","3,403.59","19.15B","0.13%"
"Jan 08, 2018","3,409.48","3,391.55","3,412.73","3,384.56","23.62B","0.52%"
"Jan 05, 2018","3,391.75","3,386.46","3,402.07","3,380.24","21.31B","0.18%"
"Jan 04, 2018","3,385.71","3,371.00","3,392.83","3,365.30","20.70B","0.49%"
"Jan 03, 2018","3,369.11","3,347.74","3,379.92","3,345.29","21.38B","0.62%"
"Jan 02, 2018","3,348.33","3,314.03","3,349.05","3,314.03","20.23B","1.24%"
"Dec 29, 2017","3,307.17","3,295.25","3,308.22","3,292.77","14.16B","0.33%"
"Dec 28, 2017","3,296.38","3,272.29","3,304.10","3,263.73","17.54B","0.63%"
"Dec 27, 2017","3,275.78","3,302.46","3,307.08","3,270.35","16.27B","-0.92%"
"Dec 26, 2017","3,306.12","3,277.84","3,307.30","3,274.33","14.24B","0.78%"
"Dec 25, 2017","3,280.46","3,296.21","3,312.30","3,270.44","14.69B","-0.50%"
"Dec 22, 2017","3,297.06","3,297.69","3,307.33","3,293.44","12.40B","-0.09%"
"Dec 21, 2017","3,300.06","3,281.12","3,309.22","3,267.40","14.21B","0.38%"
"Dec 20, 2017","3,287.61","3,296.74","3,300.21","3,276.12","13.77B","-0.27%"
"Dec 19, 2017","3,296.54","3,266.02","3,296.94","3,266.02","11.51B","0.88%"
"Dec 18, 2017","3,267.92","3,268.03","3,280.54","3,254.18","12.07B","0.05%"
"Dec 15, 2017","3,266.14","3,287.53","3,287.53","3,259.39","13.09B","-0.80%"
"Dec 14, 2017","3,292.44","3,302.93","3,309.53","3,282.57","12.05B","-0.32%"
"Dec 13, 2017","3,303.04","3,278.40","3,304.01","3,273.32","11.20B","0.68%"
"Dec 12, 2017","3,280.81","3,320.31","3,320.31","3,280.33","12.46B","-1.25%"
"Dec 11, 2017","3,322.20","3,290.49","3,322.67","3,288.29","13.20B","0.98%"
"Dec 08, 2017","3,289.99","3,264.48","3,297.13","3,258.76","13.32B","0.55%"
"Dec 07, 2017","3,272.05","3,283.28","3,291.28","3,259.16","13.21B","-0.67%"
"Dec 06, 2017","3,293.96","3,291.31","3,296.20","3,254.61","15.16B","-0.29%"
"Dec 05, 2017","3,303.68","3,301.69","3,315.74","3,300.51","20.83B","-0.18%"
"Dec 04, 2017","3,309.62","3,310.38","3,324.00","3,304.10","14.81B","-0.24%"
"Dec 01, 2017","3,317.62","3,315.11","3,324.52","3,302.44","13.92B","0.01%"
"Nov 30, 2017","3,317.19","3,328.64","3,340.92","3,306.28","15.66B","-0.62%"
"Nov 29, 2017","3,337.86","3,335.57","3,343.06","3,305.57","18.38B","0.13%"
